"reviewid","year"
18248,2013.0
18272,2013.0
18261,2013.0
18171,2013.0
18118,2013.0
18267,2013.0
18249,2013.0
18217,2013.0
18203,2013.0
18239,2013.0
18247,2013.0
18246,2013.0
18097,2013.0
18112,2013.0
18244,2013.0
18184,2013.0
18190,1971.0
18190,2013.0
18264,2013.0
18210,2013.0
17934,2013.0
18219,2013.0
18164,2013.0
18163,2013.0
18237,2013.0
18218,2013.0
18243,2013.0
18206,2013.0
18236,2013.0
17893,2013.0
18162,1985.0
18162,2013.0
18215,2013.0
18214,2013.0
18221,2013.0
18241,2013.0
18233,2013.0
18195,2013.0
18220,2013.0
18039,2013.0
18196,2013.0
18100,2013.0
18154,2013.0
18211,2013.0
18170,2013.0
18117,2013.0
18147,2013.0
18202,2013.0
18200,1978.0
18200,2013.0
18204,2013.0
18213,2013.0
18234,2013.0
17588,2013.0
18124,2013.0
18225,2013.0
18235,2013.0
18109,2013.0
18186,2013.0
18088,1967.0
18088,2013.0
18181,2013.0
18115,2013.0
18158,2013.0
18183,2013.0
18201,2013.0
17974,2013.0
18083,2013.0
18198,2013.0
18172,2013.0
18173,2013.0
18205,2013.0
18005,2013.0
18197,2013.0
18191,2013.0
18194,2013.0
18192,2013.0
18187,2013.0
18193,2013.0
18103,2013.0
18121,2013.0
18177,2013.0
18141,2013.0
18120,2013.0
18169,2013.0
18123,2013.0
18167,2003.0
18167,2013.0
18122,2013.0
18095,2013.0
18110,2013.0
18089,2013.0
18166,2013.0
18084,2013.0
18146,2013.0
18060,2013.0
18098,2013.0
18080,2013.0
18139,2013.0
18161,2013.0
18104,2013.0
18165,2013.0
17923,2013.0
18140,2013.0
18157,2013.0
18156,2013.0
18185,2013.0
18058,1990.0
18058,2013.0
17967,2013.0
18130,2013.0
18090,2013.0
18152,2013.0
18179,2013.0
18082,2013.0
18114,2013.0
18096,2013.0
18178,2013.0
18054,2013.0
17610,1983.0
17610,2013.0
18155,2013.0
18091,2013.0
18086,2013.0
18081,2013.0
18136,2013.0
18142,2013.0
18087,2013.0
18137,2013.0
18066,2013.0
18094,2013.0
18099,2013.0
18134,2013.0
18064,2013.0
18004,2013.0
18153,2013.0
18135,2013.0
18057,2013.0
18138,2013.0
18000,2013.0
17927,2013.0
18145,2013.0
18053,2013.0
18063,2013.0
17949,2008.0
17949,2013.0
17965,2013.0
18061,2013.0
18065,2013.0
18056,2013.0
18043,2013.0
18055,2013.0
18085,2013.0
18050,2003.0
18050,2013.0
17998,2013.0
18031,2013.0
17956,2013.0
18119,2013.0
18076,2013.0
18029,2013.0
18007,2013.0
18129,2013.0
18052,2013.0
18042,2013.0
18143,1997.0
18143,2013.0
18133,2013.0
17776,2013.0
18132,2013.0
18030,2013.0
18051,2013.0
18008,2013.0
18078,2013.0
17952,2013.0
18028,2013.0
17813,2013.0
18033,2013.0
18108,2013.0
18077,2013.0
18035,2013.0
17869,2013.0
18019,2013.0
18020,2013.0
18128,2013.0
18044,2013.0
18009,2013.0
18003,2013.0
17915,2013.0
18070,2013.0
17942,1993.0
17942,2013.0
18006,2013.0
18125,2011.0
17817,2013.0
17980,2013.0
18106,2013.0
18049,2013.0
18049,1988.0
17997,2013.0
18059,2013.0
18027,1976.0
18027,2013.0
17963,2013.0
17996,2013.0
18107,2013.0
18040,2013.0
18069,2013.0
17990,2013.0
18001,2013.0
18036,2013.0
18002,2013.0
18016,2013.0
17999,2013.0
17925,2013.0
18025,2013.0
17988,2013.0
17971,2013.0
17989,2013.0
17978,2013.0
18023,2013.0
18071,2013.0
18101,2013.0
18105,2013.0
17950,2013.0
17964,2013.0
18073,2013.0
17892,2013.0
17977,2013.0
18011,2013.0
17932,2013.0
17854,2013.0
17987,2013.0
17966,2013.0
17953,2013.0
17943,2013.0
17970,2013.0
18072,2013.0
17959,2013.0
17947,2013.0
17957,2013.0
18024,2013.0
18038,2013.0
17944,2013.0
18046,2013.0
17917,2013.0
17941,2013.0
18048,2013.0
17954,2013.0
17960,2013.0
18067,2013.0
17929,2013.0
17992,2013.0
17903,2013.0
17973,1996.0
17973,2013.0
17945,2013.0
18037,2013.0
17946,2013.0
18022,2013.0
17841,1980.0
17841,2013.0
17940,2013.0
17678,2013.0
17962,2013.0
17880,2013.0
17924,2013.0
18017,2013.0
17986,2013.0
18034,2013.0
17920,2013.0
17916,2013.0
17874,2013.0
18015,2013.0
17985,2013.0
17930,2013.0
18021,2013.0
17919,2013.0
17881,2013.0
17879,2013.0
17913,2013.0
18010,2013.0
17911,2013.0
17871,2013.0
18018,2013.0
17875,2013.0
17902,2013.0
17882,2013.0
17806,2013.0
17918,2013.0
17872,2013.0
17807,2013.0
17877,2013.0
17937,2013.0
18014,2013.0
17732,2013.0
17906,2013.0
17873,2013.0
17910,2013.0
17741,2013.0
17627,2013.0
17909,1974.0
17909,2013.0
17876,2013.0
18012,2013.0
17912,2013.0
17868,2013.0
17866,2013.0
17867,2013.0
17639,2013.0
17894,2013.0
17837,1991.0
17837,2013.0
17799,2013.0
17870,2013.0
17991,2013.0
17907,2013.0
17853,2003.0
17853,2013.0
17843,2013.0
17846,2013.0
17900,2013.0
17831,2013.0
17851,2013.0
17968,2013.0
17822,2013.0
17850,2013.0
17908,2013.0
17842,2013.0
17852,2013.0
17899,2013.0
17830,2013.0
17935,2013.0
17847,2013.0
17825,2013.0
17832,2013.0
17752,2013.0
17897,2013.0
17895,2013.0
17858,2013.0
17936,2013.0
17864,1960.0
17864,2013.0
17901,2013.0
17804,2013.0
17827,2013.0
17904,2013.0
17784,2013.0
17888,2013.0
17833,2013.0
17820,2013.0
17859,2013.0
17969,2013.0
17829,2013.0
17720,2013.0
17821,2013.0
17772,2013.0
17905,2013.0
17891,2013.0
17805,2013.0
17824,2013.0
17819,2013.0
17826,2013.0
17749,2013.0
17802,2013.0
17705,2013.0
17667,2013.0
17791,2013.0
17818,2013.0
17792,2013.0
17803,2013.0
17748,2013.0
17795,2013.0
17862,2013.0
17793,2013.0
17794,2013.0
17755,2013.0
17840,2013.0
17928,2013.0
17786,2013.0
17754,2013.0
17700,2013.0
17836,2013.0
17863,2013.0
17788,2013.0
17789,2013.0
17887,2013.0
17790,2013.0
17815,2013.0
17779,2013.0
17780,2013.0
17883,2013.0
17680,2013.0
17860,2013.0
17781,2013.0
17608,2013.0
17885,2013.0
17753,2013.0
17886,2013.0
17721,2013.0
17730,1993.0
17730,2013.0
17495,2013.0
17796,2013.0
17839,2013.0
17736,2013.0
17782,2013.0
17884,2013.0
17713,2013.0
17607,2013.0
17522,2013.0
17731,2013.0
17723,2013.0
17737,2013.0
17777,1985.0
17777,2013.0
17762,2013.0
17756,2013.0
17738,2013.0
17650,2013.0
17633,2013.0
17801,2013.0
17634,2013.0
17690,2013.0
17605,2013.0
17582,2013.0
17810,2013.0
17811,2013.0
17857,2013.0
17428,2012.0
17773,2013.0
17800,2013.0
17771,2013.0
17798,2013.0
17763,2013.0
17823,2013.0
17855,2013.0
17624,2013.0
17812,2013.0
17774,2013.0
17724,1980.0
17724,2012.0
17668,2013.0
17769,2013.0
17706,2013.0
17809,2013.0
17768,2013.0
17688,2013.0
17640,2013.0
17734,2013.0
17787,2013.0
17657,2013.0
17675,2013.0
17816,2013.0
17838,2013.0
17671,2013.0
17743,2013.0
17693,2013.0
17735,2013.0
17673,2013.0
17674,2013.0
17746,2013.0
17672,2013.0
17701,2013.0
17549,2013.0
17670,2013.0
17742,2013.0
17766,2013.0
17648,2012.0
17647,2013.0
17767,2013.0
17664,2013.0
17764,2013.0
17808,2013.0
17699,2013.0
17658,2013.0
17631,2013.0
17646,2013.0
17765,2013.0
17727,1991.0
17727,2013.0
17635,2013.0
17652,2013.0
17645,2013.0
17665,2013.0
17644,2013.0
17622,2013.0
17745,2013.0
17632,2013.0
17590,2013.0
17761,2013.0
17642,2013.0
17704,2013.0
17628,2013.0
17630,2013.0
17484,2012.0
17579,2013.0
17609,2013.0
17697,2013.0
17576,2013.0
17760,2013.0
17698,2013.0
17629,2013.0
17643,2013.0
17797,2013.0
17758,2013.0
17662,2013.0
17759,2013.0
17691,2013.0
17626,2013.0
17625,2013.0
17661,2013.0
17612,2013.0
17623,2013.0
17621,2013.0
17757,2013.0
17663,2013.0
17712,2013.0
17618,2013.0
17711,2013.0
17719,2013.0
17751,2013.0
17722,2013.0
17750,2013.0
17708,2013.0
17714,2013.0
17601,2013.0
17718,2013.0
17572,2013.0
17583,2013.0
17747,2013.0
17580,2013.0
17733,2013.0
17578,2013.0
17716,2013.0
17616,2013.0
17683,2013.0
17686,2013.0
17581,2013.0
17584,2013.0
17687,2013.0
17659,2013.0
17679,2013.0
17499,1977.0
17499,2013.0
17575,2013.0
17682,2013.0
17613,2013.0
17615,2013.0
17574,2013.0
17383,2012.0
17684,2013.0
17715,2013.0
17677,2013.0
17726,2013.0
17649,2013.0
17656,2013.0
17653,2013.0
17703,2013.0
17570,2013.0
17707,2013.0
17569,2013.0
17592,1972.0
17592,2013.0
17620,2013.0
17523,2013.0
17577,2013.0
17602,2013.0
17611,2013.0
17606,2013.0
17571,2013.0
17681,2013.0
17636,2013.0
17694,2013.0
17562,2013.0
17676,2013.0
17567,2013.0
17568,2013.0
17599,2013.0
17695,2013.0
17565,2013.0
17565,1979.0
17555,2013.0
17637,2013.0
17655,2013.0
17600,2013.0
17538,2013.0
17654,2013.0
17563,2013.0
17544,2013.0
17561,2013.0
17537,2013.0
17597,2013.0
17595,2013.0
17596,2013.0
17546,2013.0
17651,2013.0
17559,2013.0
17557,2013.0
17666,2013.0
17594,2013.0
17550,2013.0
17558,2013.0
17514,2013.0
17556,2013.0
17566,2013.0
17497,1994.0
17497,2012.0
17517,2013.0
17619,2013.0
17539,2013.0
17553,2013.0
17552,2013.0
17330,2012.0
17330,2002.0
17502,2013.0
17593,2013.0
17535,2013.0
17516,2013.0
17560,2013.0
17513,2013.0
17512,2013.0
17638,2012.0
17585,2013.0
17534,2008.0
17534,2013.0
17586,2012.0
17536,2013.0
17554,2013.0
17532,2013.0
17548,2013.0
17551,2013.0
17587,2013.0
17540,2013.0
17510,2006.0
17510,2013.0
17519,2012.0
17530,2013.0
17528,2012.0
17431,2013.0
17529,2013.0
17533,2013.0
17518,2012.0
17531,2013.0
17496,2013.0
17501,2013.0
17405,2012.0
17545,2013.0
17509,2013.0
17543,2012.0
17504,2009.0
17504,2012.0
17526,2012.0
17486,2012.0
17541,2013.0
17542,2012.0
17508,1997.0
17508,2013.0
17455,2012.0
17418,2012.0
17500,2013.0
17520,2013.0
17437,1992.0
17437,2012.0
17511,2013.0
17521,2012.0
17478,2012.0
17425,2012.0
17525,2012.0
17489,2013.0
17490,2012.0
17507,2012.0
17432,2012.0
17515,2013.0
17326,2012.0
17326,1977.0
17424,2012.0
17461,2012.0
17485,2012.0
17498,2012.0
17468,2012.0
17442,2012.0
17472,2012.0
17417,2012.0
17492,2013.0
17491,2001.0
17491,2012.0
17494,2012.0
17503,2012.0
17404,2012.0
17505,2013.0
17506,2012.0
17488,2012.0
17483,2012.0
17443,2012.0
17477,2012.0
17487,2012.0
17471,2012.0
17421,2012.0
17423,2012.0
17391,2012.0
17493,2012.0
17475,2012.0
17460,2012.0
17450,2012.0
17407,2012.0
17407,2000.0
17406,2012.0
17469,2012.0
17470,2012.0
17377,2012.0
17386,2012.0
17295,2012.0
17441,2012.0
17416,2012.0
17378,2012.0
17294,2012.0
17429,2012.0
17430,2012.0
17481,2012.0
17355,2012.0
17482,2012.0
17480,2012.0
17464,2012.0
17467,2012.0
17447,2012.0
17393,2012.0
17439,1996.0
17439,2012.0
17451,2012.0
17364,2012.0
17435,2012.0
17389,2012.0
17389,1995.0
17474,2012.0
17359,2012.0
17413,2012.0
17453,2012.0
17324,2012.0
17324,2002.0
17476,2012.0
17446,2012.0
17385,2012.0
17382,2012.0
17387,2012.0
17457,2012.0
17444,2012.0
17411,2012.0
17381,2012.0
17384,2012.0
17327,2012.0
17325,2012.0
17340,2012.0
17463,2012.0
17376,2012.0
17466,2012.0
17448,2012.0
17317,2012.0
17302,2012.0
17434,2012.0
17434,1992.0
17329,2012.0
17454,2012.0
17408,2012.0
17458,2012.0
17373,2012.0
17374,2012.0
17363,2012.0
17459,2012.0
17412,2012.0
17369,2012.0
17456,2012.0
17445,2012.0
17293,2012.0
17399,2012.0
17370,2012.0
17301,2012.0
17352,2012.0
17414,2012.0
17440,2012.0
17129,2012.0
17356,2012.0
17251,2012.0
17415,2012.0
17214,2012.0
17064,2012.0
17375,2012.0
17328,2012.0
17292,2012.0
17360,2012.0
17300,2012.0
17350,2012.0
17362,2012.0
17366,2012.0
17403,2012.0
17297,2012.0
17279,2012.0
17296,2012.0
17299,2012.0
17217,2012.0
17320,2012.0
17304,2012.0
17396,2012.0
17201,2012.0
17353,2012.0
17280,2012.0
17365,2012.0
17298,2012.0
17146,2012.0
17401,2012.0
17272,2012.0
17321,2012.0
17409,2012.0
17343,1977.0
17343,2012.0
17318,2012.0
17269,2012.0
17278,2012.0
17380,2012.0
17290,2012.0
17367,2012.0
17433,2012.0
17277,2012.0
17349,2012.0
17395,2012.0
17319,2012.0
17291,2012.0
17397,2012.0
17259,2012.0
17354,2012.0
17312,2012.0
17303,2012.0
17274,2012.0
17265,2012.0
17400,2012.0
17314,2012.0
17273,2012.0
17276,2012.0
17331,2012.0
17268,2012.0
17398,2012.0
17402,2012.0
17207,2012.0
17204,1992.0
17204,2012.0
17289,2012.0
17313,2012.0
17209,2012.0
17211,2012.0
17181,2012.0
17271,2012.0
17286,2012.0
17182,2012.0
17315,2012.0
17254,2012.0
17225,2012.0
17334,2012.0
17213,2012.0
17215,2012.0
17203,2012.0
17270,2012.0
17338,2012.0
17205,2012.0
17206,2012.0
17208,2012.0
17210,2012.0
17219,2012.0
17262,2012.0
17134,2012.0
17332,2012.0
17339,2012.0
17336,2012.0
17220,2012.0
17335,2012.0
17257,2012.0
17123,2012.0
17346,2012.0
17258,2012.0
17067,2012.0
17171,2012.0
17221,2012.0
17337,2012.0
17253,2012.0
17344,2012.0
17218,2012.0
17222,2012.0
17311,2012.0
17174,2012.0
17223,2012.0
17255,2012.0
17224,2012.0
17322,2012.0
17305,2012.0
17266,2012.0
17197,2012.0
17184,2012.0
17284,2012.0
16745,2012.0
17250,2012.0
17178,2012.0
17248,2012.0
17238,2012.0
17179,2012.0
17247,2012.0
17188,2012.0
17180,2012.0
17173,2012.0
17183,2012.0
17252,2012.0
17177,2012.0
17122,2012.0
17105,2012.0
17283,2012.0
17176,2012.0
17175,2012.0
17307,2012.0
17309,2012.0
17132,2012.0
17119,2012.0
17199,2012.0
17229,2012.0
17245,2012.0
17135,2012.0
17243,2012.0
17243,1998.0
17007,2012.0
17230,2012.0
17242,2012.0
17170,2012.0
17200,2012.0
17172,2012.0
17282,2012.0
17231,2012.0
17133,2012.0
17136,2012.0
17158,2012.0
17198,2012.0
17241,2012.0
17131,2012.0
17120,2012.0
17074,2012.0
17239,2012.0
17263,2012.0
17263,1989.0
17216,2012.0
17130,2012.0
17157,2012.0
17234,2012.0
17166,2012.0
17125,2012.0
17235,2012.0
17127,2012.0
17196,2012.0
17028,2012.0
17124,2012.0
17126,2012.0
17113,2012.0
17121,2012.0
17237,2012.0
17112,2012.0
17281,2012.0
17195,2012.0
17155,2012.0
17040,2012.0
17115,2012.0
17111,2012.0
17116,2012.0
17114,2012.0
17236,2012.0
17096,2012.0
17081,2012.0
17233,2012.0
17194,2012.0
17107,2012.0
17148,2012.0
17097,2012.0
17193,2012.0
17108,2012.0
17191,2012.0
17110,2012.0
17228,2012.0
17106,2012.0
17165,2012.0
17192,2012.0
17079,2012.0
17079,1987.0
17032,2012.0
17095,2012.0
17078,2012.0
17049,2012.0
17084,2012.0
17156,2012.0
17202,2012.0
17147,2012.0
17077,2012.0
17050,2012.0
16912,2012.0
17088,2012.0
17087,2012.0
17189,2012.0
17046,2012.0
16722,2012.0
17056,2012.0
17058,2012.0
17149,2012.0
17042,2012.0
17038,2012.0
16941,2012.0
17048,2012.0
17030,2012.0
16994,2012.0
17047,2012.0
17055,2012.0
17160,2012.0
17076,2012.0
17037,2012.0
17043,2012.0
17041,2012.0
17185,2012.0
17033,2012.0
17145,2012.0
16971,2012.0
17036,2012.0
17102,2012.0
17104,2012.0
17139,2012.0
17035,2012.0
17103,2012.0
16983,2012.0
17141,2012.0
17029,2012.0
17154,2012.0
17027,2012.0
16986,2012.0
17031,2012.0
17026,2012.0
16987,2012.0
17024,2012.0
16989,2012.0
16990,2012.0
17022,2012.0
17159,2012.0
16985,2012.0
17186,2012.0
16991,2012.0
16979,2012.0
17023,2012.0
16939,2012.0
17137,2012.0
17144,2012.0
16988,2012.0
16981,2012.0
16945,2012.0
17138,2012.0
16967,2012.0
16984,2012.0
17070,2012.0
16992,2012.0
17143,2012.0
17019,2012.0
16980,2012.0
16993,2012.0
16975,2012.0
16978,2012.0
17020,2012.0
16836,2002.0
16836,2012.0
17014,2012.0
16504,2012.0
17025,2012.0
17063,2012.0
17094,2012.0
16959,2012.0
17017,2012.0
17101,2012.0
16977,2012.0
17093,2012.0
16916,2012.0
16965,2012.0
16919,2012.0
17054,2012.0
16969,2012.0
16973,2012.0
17100,2012.0
17092,2012.0
17016,2012.0
16964,2012.0
16972,2012.0
17071,2012.0
16966,2012.0
16968,2012.0
16936,2012.0
17012,2012.0
17091,2012.0
17015,1980.0
17015,2012.0
17082,2012.0
17068,2012.0
16908,2012.0
17065,2012.0
17005,2012.0
17083,2012.0
16938,2012.0
17072,1992.0
17072,2012.0
16942,2012.0
16998,2012.0
16963,2012.0
16940,2012.0
16937,2012.0
16934,2012.0
16890,2012.0
17061,2012.0
16944,2012.0
16956,1994.0
16956,2012.0
17060,2012.0
17008,2012.0
17004,2012.0
16926,2012.0
17066,1996.0
17066,2012.0
16910,2012.0
16709,2012.0
17010,2012.0
16810,2012.0
17053,2012.0
17051,2012.0
17013,2012.0
16911,2012.0
16906,2012.0
16758,2012.0
17001,2012.0
16935,2012.0
17009,2012.0
16948,1977.0
16948,2012.0
16962,2012.0
17062,2012.0
16909,2012.0
17002,2012.0
16957,2012.0
16925,2012.0
16958,2012.0
16955,2012.0
16999,2012.0
16884,2003.0
16884,2012.0
16855,2012.0
16915,2012.0
16846,2012.0
16875,2012.0
16902,2012.0
17000,2012.0
16953,2012.0
16960,2012.0
16893,2012.0
17003,2012.0
16828,2012.0
16903,2012.0
16932,2012.0
16761,2012.0
16773,2012.0
16913,2012.0
16873,2012.0
16933,2012.0
16896,2012.0
16843,2012.0
16843,1986.0
16951,2012.0
16901,2012.0
16895,2012.0
16871,2012.0
16877,2012.0
16870,2012.0
16834,2012.0
16774,2012.0
16949,2012.0
16997,2012.0
16862,1992.0
16862,2012.0
16952,2012.0
16897,2012.0
16905,2012.0
16857,2012.0
16857,1995.0
16866,2012.0
16868,2012.0
16924,2012.0
16954,2012.0
16860,2012.0
16883,2012.0
16856,2012.0
16885,2012.0
16930,2012.0
16854,2012.0
16849,2012.0
16772,2012.0
16850,2012.0
16888,2012.0
16851,2012.0
16852,2012.0
16858,2012.0
16738,2012.0
16917,2012.0
16844,2012.0
16950,2012.0
16869,2012.0
16891,2012.0
16886,2012.0
16832,2012.0
16833,2012.0
16853,2012.0
16829,2012.0
16830,2012.0
16929,2012.0
16929,1994.0
16835,2012.0
16826,2012.0
16865,2012.0
16892,2012.0
16771,2012.0
16812,2012.0
16831,2012.0
16867,2012.0
16848,2012.0
16859,2012.0
16918,2012.0
16927,2012.0
16920,2012.0
16928,2012.0
16815,2012.0
16702,2012.0
16769,2012.0
16922,2012.0
16741,2012.0
16814,2012.0
16824,2012.0
16847,2012.0
16827,2012.0
16807,2012.0
16806,2012.0
16707,2012.0
16808,2012.0
16759,1984.0
16759,2012.0
16880,2012.0
16805,2012.0
16803,2012.0
16889,2012.0
16809,2012.0
16813,2012.0
16898,2012.0
16765,1968.0
16765,2012.0
16804,2012.0
16731,2012.0
16770,2012.0
16797,2012.0
16879,2012.0
16842,2011.0
16802,2012.0
16751,2012.0
16755,2012.0
16841,2012.0
16840,2012.0
16887,2012.0
16823,2012.0
16766,1990.0
16766,2012.0
16718,2012.0
16753,2012.0
16752,2012.0
16720,2012.0
16740,2012.0
16894,2012.0
16719,2012.0
16748,2012.0
16878,2012.0
16749,2012.0
16864,2012.0
16795,2012.0
16754,2012.0
16739,2012.0
16744,2012.0
16750,2012.0
16845,2012.0
16820,2012.0
16729,2012.0
16863,2012.0
16734,2012.0
16746,2012.0
16736,2012.0
16822,2012.0
16743,2012.0
16728,2012.0
16793,2012.0
16818,2012.0
16623,2012.0
16727,2012.0
16756,2012.0
16789,2012.0
16660,2012.0
16800,2012.0
16742,2012.0
16737,2012.0
16796,2012.0
16708,2012.0
16710,2012.0
16732,2012.0
16733,2012.0
16817,2012.0
16794,2012.0
16781,2012.0
16816,2012.0
16799,2012.0
16735,2012.0
16671,2012.0
16791,2012.0
16721,2012.0
16798,2012.0
16792,2012.0
16696,2012.0
16837,2012.0
16716,2012.0
16686,2012.0
16790,2012.0
16838,2012.0
16634,2012.0
16717,2012.0
16711,2012.0
16685,2012.0
16730,1985.0
16730,2012.0
16724,2012.0
16706,2012.0
16712,2012.0
16713,2012.0
16673,2012.0
16780,2012.0
16775,2012.0
16640,2012.0
16625,2012.0
16715,2012.0
16783,2012.0
16692,2012.0
16703,2012.0
16649,2012.0
16694,2012.0
16705,2012.0
16693,2012.0
16699,2012.0
16698,2012.0
16695,2012.0
16683,2012.0
16697,2012.0
16784,2012.0
16664,2012.0
16631,2012.0
16676,2012.0
16681,2012.0
16777,2012.0
16782,2012.0
16767,2012.0
16687,2012.0
16684,2012.0
16674,2012.0
16661,1985.0
16661,2012.0
16778,2012.0
16704,2012.0
16646,2012.0
16662,2012.0
16678,2012.0
16680,2012.0
16786,2012.0
16628,2012.0
16668,2012.0
16670,2012.0
16675,2012.0
16779,2012.0
16564,2012.0
16663,2012.0
16666,2012.0
16667,2012.0
16672,2012.0
16635,2012.0
16602,2012.0
16645,2012.0
16665,2012.0
16768,2012.0
16651,1971.0
16651,2012.0
16642,2012.0
16643,2012.0
16656,2012.0
16760,2012.0
16636,2012.0
16647,2012.0
16659,2012.0
16644,2012.0
16639,2012.0
16657,2012.0
16652,2012.0
16637,2012.0
16654,2012.0
16650,2012.0
16641,2012.0
16638,2012.0
16669,2012.0
16624,2012.0
16620,2012.0
16608,2012.0
16577,1981.0
16577,2012.0
16614,2012.0
16648,2012.0
16655,2012.0
16606,2012.0
16595,2012.0
16621,2012.0
16611,2012.0
16619,2012.0
16609,2012.0
16507,2012.0
16617,2012.0
16613,2012.0
16618,2012.0
16537,2012.0
16615,2012.0
16616,2012.0
16622,2012.0
16612,2012.0
16604,2012.0
16597,2012.0
16594,2012.0
16610,2012.0
16607,2012.0
16605,1988.0
16605,2012.0
16599,2011.0
16599,2012.0
16600,2012.0
16591,2012.0
16596,2012.0
16603,2012.0
16601,2012.0
16556,2012.0
16551,2012.0
16541,2012.0
16578,2012.0
16586,2012.0
16598,2012.0
16592,2012.0
16593,2012.0
16588,2012.0
16589,2012.0
16584,2012.0
16587,2012.0
16590,2012.0
16585,2012.0
16580,2012.0
16567,2012.0
16583,2012.0
16582,2012.0
16558,2012.0
16574,2012.0
16581,2012.0
16579,2012.0
16568,2012.0
16576,2012.0
16565,2012.0
16562,2012.0
16573,2012.0
16575,2012.0
16570,2012.0
16563,2012.0
16572,2012.0
16571,2012.0
16569,2012.0
16555,2012.0
16553,2012.0
16566,2012.0
16561,2012.0
16560,2012.0
16532,2012.0
16535,2012.0
16550,2012.0
16557,2012.0
16559,2012.0
16518,2012.0
16552,2012.0
16554,2012.0
16538,2012.0
16548,2012.0
16544,2012.0
16540,2012.0
16546,2011.0
16546,2012.0
16547,2012.0
16549,2012.0
16466,2012.0
16539,2012.0
16543,2012.0
16545,2012.0
16542,2012.0
16512,2012.0
16520,2012.0
16528,2012.0
16531,2012.0
16536,2012.0
16534,2012.0
16533,2012.0
16526,2012.0
16529,2012.0
16530,2012.0
16522,2012.0
16524,2001.0
16524,2012.0
16521,2012.0
16527,2012.0
16525,2012.0
16498,2012.0
16487,2012.0
16519,2012.0
16517,2012.0
16501,2012.0
16513,2012.0
16516,2012.0
16509,2012.0
16515,2012.0
16508,2012.0
16514,2012.0
16511,2012.0
16502,2012.0
16510,2012.0
16505,2012.0
16503,2012.0
16495,2012.0
16506,2012.0
16491,2012.0
16500,2012.0
16499,2012.0
16496,2012.0
16493,2012.0
16486,2012.0
16492,2012.0
16480,2012.0
16497,2012.0
16483,2012.0
16489,2012.0
16481,2012.0
16464,2012.0
16494,2012.0
16490,2012.0
16473,2012.0
16484,2012.0
16460,2012.0
16488,2012.0
16482,2012.0
16485,2012.0
16476,2012.0
16479,2012.0
16462,2012.0
16446,2012.0
16474,2012.0
16475,2012.0
16471,2012.0
16478,2012.0
16477,2012.0
16472,2012.0
16463,2012.0
16469,2012.0
16440,2012.0
16468,2012.0
16470,2012.0
16467,2012.0
16458,2012.0
16442,2012.0
16461,2012.0
16451,2012.0
16465,2012.0
16452,2012.0
16457,2012.0
16456,2012.0
16459,2012.0
16455,2012.0
16432,2012.0
16454,2012.0
16450,2012.0
16443,2012.0
16449,2012.0
16433,2012.0
16415,2012.0
16445,2012.0
16448,2012.0
16447,2012.0
16428,2012.0
16434,2012.0
16444,2012.0
16411,2012.0
16441,2012.0
16439,1988.0
16439,2012.0
16416,2012.0
16438,2012.0
16437,2012.0
16431,2012.0
16424,2012.0
16435,2012.0
16436,2012.0
16430,2012.0
16408,2012.0
16426,2012.0
16406,2012.0
16422,2012.0
16429,2012.0
16427,2012.0
16425,2012.0
16418,2012.0
16357,2012.0
16423,2012.0
16405,2012.0
16421,2012.0
16420,2012.0
16417,2012.0
16419,2012.0
16407,2012.0
16413,2012.0
16414,2012.0
16410,2012.0
16409,2012.0
16412,2012.0
16394,2012.0
16397,2012.0
16395,2012.0
16404,2012.0
16387,2012.0
16390,2012.0
16401,2012.0
16402,2012.0
16403,2012.0
16399,2012.0
16400,1987.0
16400,2012.0
16393,2012.0
16392,2012.0
16398,2012.0
16396,2012.0
16375,2012.0
16391,2012.0
16380,2012.0
16377,2012.0
16385,2012.0
16378,2012.0
16379,2012.0
16388,2012.0
16386,2012.0
16389,2012.0
16365,2012.0
16384,2012.0
16381,2012.0
16382,2012.0
16383,2012.0
16373,2012.0
16362,2012.0
16376,2012.0
16370,2012.0
16301,2012.0
16369,2012.0
16374,2012.0
16372,2012.0
16371,2012.0
16363,2012.0
16360,2012.0
16311,2012.0
16367,2012.0
16368,2012.0
16366,2012.0
16364,2012.0
16359,2012.0
16355,2012.0
16354,2012.0
16361,2012.0
16356,2012.0
16344,2012.0
16351,2012.0
16358,2012.0
16324,2012.0
16295,2012.0
16347,2012.0
16353,2012.0
16308,2012.0
16327,2012.0
16352,2012.0
16341,2012.0
16350,2012.0
16348,2012.0
16349,2012.0
16345,2012.0
16337,2012.0
16334,2012.0
16343,2012.0
16346,2012.0
16339,2012.0
16333,2012.0
16338,2012.0
16340,2012.0
16329,2012.0
16336,2012.0
16326,2012.0
16332,2012.0
16342,2012.0
16309,2012.0
16335,2012.0
16312,2012.0
16328,2012.0
16317,2012.0
16330,2012.0
16331,2012.0
16248,2012.0
16320,2012.0
16325,2012.0
16313,2012.0
16307,2012.0
16314,2012.0
16321,2012.0
16323,2012.0
16322,2012.0
16221,2012.0
16306,2012.0
16318,2012.0
16319,2012.0
16300,2012.0
16304,2012.0
16315,2012.0
16316,2012.0
16310,2012.0
16272,2012.0
16297,2012.0
16256,2012.0
16281,2012.0
16305,2012.0
16291,2012.0
16211,2012.0
16294,2012.0
16302,2012.0
16299,2012.0
